avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,active,phone_Android,phone_iPhone,city_Astapor,city_King's Landing,city_Winterfell,rating_stated
4.04,4.3,4.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
3.24,5.0,5.0,1.0,0.0,2,False,66.7,True,0,1,0,1,0,True
3.38,4.9,5.0,1.08,25.0,4,False,75.0,True,1,0,1,0,0,True
4.84,4.9,4.6,1.07,10.5,2,True,47.4,True,0,1,1,0,0,True
1.93,5.0,5.0,1.0,0.0,3,False,100.0,False,0,1,0,0,1,True
33.18,5.0,4.601696940726505,1.0,0.0,0,True,100.0,True,0,1,0,1,0,False
7.2,4.7,5.0,1.12,20.0,3,True,60.0,True,0,1,0,1,0,True
3.92,4.8,4.5,1.08,8.3,0,False,83.3,False,0,1,0,0,1,True
19.53,5.0,4.3,1.0,0.0,0,True,100.0,True,0,1,1,0,0,True
14.01,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
5.36,4.8,4.0,1.18,27.3,4,False,54.5,True,0,1,0,0,1,True
4.74,4.3,4.3,1.33,33.3,0,False,0.0,False,0,1,1,0,0,True
2.78,4.8,4.8,1.08,13.5,12,True,62.2,True,0,1,0,1,0,True
3.19,4.6,5.0,1.13,12.0,5,True,68.0,True,0,1,1,0,0,True
8.24,5.0,4.5,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
7.74,5.0,5.0,1.0,0.0,1,False,66.7,False,0,1,0,1,0,True
2.11,4.9,5.0,1.21,28.6,3,False,14.3,True,1,0,1,0,0,True
0.61,5.0,4.0,1.0,0.0,1,False,33.3,False,0,1,0,0,1,True
12.88,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,0,1,False
1.77,4.4,5.0,1.3,20.0,3,False,20.0,True,0,1,0,0,1,True
3.61,4.9,4.6,1.28,12.5,0,False,75.0,False,0,1,0,0,1,True
2.96,5.0,5.0,1.0,0.0,1,True,0.0,False,0,1,1,0,0,True
3.28,5.0,5.0,1.0,0.0,1,False,0.0,False,1,0,0,0,1,True
5.89,5.0,4.7,1.1,16.7,4,True,75.0,True,0,1,0,1,0,True
0.71,4.5,4.5,1.0,0.0,2,False,50.0,False,0,1,0,0,1,True
2.43,4.9,4.9,1.02,6.3,10,False,53.1,True,0,1,0,1,0,True
4.98,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
3.08,4.9,4.9,1.25,30.8,8,False,15.4,False,1,0,1,0,0,True
13.72,4.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,0,0,1,False
16.94,4.8,4.9,1.0,0.0,1,True,76.2,True,0,1,0,1,0,True
8.45,5.0,5.0,1.0,0.0,2,False,75.0,False,0,1,0,0,1,True
5.0,5.0,5.0,1.13,16.7,2,True,50.0,True,0,1,1,0,0,True
2.53,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
2.19,5.0,5.0,1.0,0.0,1,True,100.0,False,1,0,1,0,0,True
1.36,4.0,4.0,1.67,33.3,0,True,100.0,False,0,1,0,0,1,True
2.53,4.8,4.9,1.08,15.4,3,True,38.5,True,0,1,0,0,1,True
6.4,4.7,4.9,1.0,0.0,3,True,88.2,True,0,1,1,0,0,True
3.68,4.9,5.0,1.22,33.3,2,False,55.6,False,0,1,0,0,1,True
3.66,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
12.65,5.0,4.7,1.0,0.0,3,True,100.0,False,0,1,0,0,1,True
28.44,5.0,5.0,1.0,0.0,2,True,100.0,False,1,0,0,1,0,True
6.09,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,1,0,1,0,0,False
1.71,5.0,4.0,1.0,0.0,1,False,50.0,False,0,1,0,0,1,True
5.48,5.0,3.0,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
4.66,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,1,0,0,False
1.38,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,1,0,0,0,1,False
3.05,4.9,5.0,1.36,11.1,1,False,55.6,True,1,0,0,0,1,True
1.38,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
3.07,4.7,4.0,1.0,0.0,0,True,28.6,False,1,0,0,1,0,True
12.6,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,1,0,0,True
9.81,3.0,4.0,1.0,0.0,1,False,100.0,True,1,0,0,0,1,True
5.83,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,0,1,1,0,0,False
3.14,4.9,4.8,1.11,9.4,24,True,100.0,False,0,1,1,0,0,True
2.42,5.0,4.7,1.09,18.2,6,False,68.2,True,1,0,0,1,0,True
9.57,5.0,5.0,1.0,0.0,1,True,100.0,False,1,0,0,0,1,True
5.52,4.8,4.8,1.0,0.0,1,False,75.0,True,0,1,0,0,1,True
2.89,5.0,5.0,1.25,66.7,3,False,33.3,False,0,1,1,0,0,True
5.09,5.0,3.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
7.22,5.0,5.0,1.0,0.0,0,False,0.0,True,0,1,0,1,0,True
4.17,5.0,4.0,1.0,0.0,0,True,100.0,True,0,1,1,0,0,True
9.27,5.0,5.0,1.0,0.0,0,True,100.0,False,1,0,0,0,1,True
2.63,4.6,4.9,1.18,9.1,1,True,63.6,False,0,1,1,0,0,True
1.6,5.0,5.0,1.21,16.7,5,False,16.7,False,0,1,1,0,0,True
10.96,5.0,3.0,2.0,50.0,0,True,100.0,False,0,1,0,0,1,True
1.6,4.7,5.0,1.55,20.0,3,True,40.0,False,1,0,1,0,0,True
1.66,4.5,5.0,1.0,0.0,1,False,100.0,True,0,0,0,0,1,True
1.38,4.8,3.8,1.13,25.0,0,False,75.0,False,0,1,0,0,1,True
5.37,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,1,0,0,True
4.32,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
7.61,5.0,4.7,1.0,0.0,1,True,50.0,False,0,1,1,0,0,True
9.6,5.0,5.0,1.2,20.0,1,False,60.0,True,0,1,0,1,0,True
1.49,4.7,4.4,1.09,16.7,12,False,66.7,False,1,0,1,0,0,True
7.02,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,1,0,False
7.85,5.0,5.0,1.0,0.0,0,False,40.0,False,0,1,0,0,1,True
3.19,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
3.35,4.8,4.3,1.03,8.3,1,True,69.4,True,0,1,0,1,0,True
9.01,5.0,4.3,1.0,0.0,7,True,28.6,False,0,1,0,1,0,True
13.26,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
4.61,5.0,5.0,1.0,0.0,0,True,0.0,False,1,0,1,0,0,True
3.47,4.8,4.9,1.11,18.5,4,True,29.6,True,0,1,0,1,0,True
9.46,4.3,4.0,1.0,0.0,4,True,100.0,False,1,0,0,0,1,True
0.0,5.0,4.601696940726505,3.0,100.0,1,False,0.0,False,0,1,1,0,0,False
10.04,4.7,4.3,1.11,9.5,2,False,71.4,True,0,1,0,0,1,True
3.51,5.0,4.0,1.0,0.0,0,False,50.0,False,0,1,0,0,1,True
5.56,5.0,4.3,1.58,33.3,0,False,66.7,False,0,1,0,0,1,True
3.97,5.0,4.8,1.0,0.0,1,True,60.0,True,0,1,0,1,0,True
4.04,4.5,5.0,1.2,9.1,3,True,54.5,True,0,1,0,0,1,True
1.88,5.0,4.0,1.0,0.0,0,True,100.0,True,0,1,0,1,0,True
2.43,2.0,5.0,1.0,0.0,2,False,0.0,False,0,1,0,1,0,True
8.35,5.0,5.0,1.75,33.3,1,False,100.0,True,0,0,0,0,1,True
7.94,5.0,4.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
2.47,5.0,4.601696940726505,2.25,100.0,0,False,100.0,False,0,1,0,0,1,False
4.58,4.7,4.5,1.0,0.0,3,False,33.3,False,1,0,1,0,0,True
1.5,5.0,4.601696940726505,1.5,50.0,0,False,0.0,True,0,1,0,0,1,False
1.31,4.9,4.3,1.08,16.7,7,False,16.7,False,0,1,1,0,0,True
7.88,5.0,4.8,1.0,0.0,3,True,100.0,False,0,1,0,0,1,True
3.45,4.8,4.6,1.07,9.1,1,True,54.5,True,0,1,0,0,1,True
19.32,5.0,5.0,1.0,0.0,1,True,100.0,False,0,1,0,0,1,True
3.21,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,0,0,1,False
3.5,5.0,3.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
4.66,5.0,5.0,1.0,0.0,0,False,33.3,True,0,1,0,1,0,True
3.79,4.7,4.6,1.12,14.0,13,False,72.1,True,1,0,0,0,1,True
14.62,5.0,4.601696940726505,1.0,0.0,0,True,0.0,True,0,1,0,1,0,False
4.69,4.9,4.7,1.11,7.1,3,False,35.7,False,0,1,0,0,1,True
3.5,5.0,5.0,1.08,33.3,2,False,100.0,False,0,1,1,0,0,True
1.26,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,1,0,0,True
1.48,5.0,5.0,1.38,50.0,2,False,100.0,False,0,1,1,0,0,True
0.08,1.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
1.82,5.0,4.4,1.25,22.2,0,True,77.8,True,0,1,0,0,1,True
7.2,5.0,4.8,1.01,4.5,12,False,77.3,False,1,0,0,0,1,True
1.73,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,0,0,1,False
5.24,4.8,4.4,1.04,16.7,0,True,66.7,True,1,0,0,0,1,True
1.84,3.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
1.91,4.8,4.8,1.11,16.7,10,False,48.9,True,0,1,0,1,0,True
6.73,5.0,4.3,1.0,0.0,0,False,33.3,True,0,1,0,0,1,True
1.41,5.0,5.0,1.0,0.0,2,False,100.0,True,1,0,0,1,0,True
5.25,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,1,0,False
5.27,5.0,4.3,1.0,0.0,6,False,100.0,True,1,0,0,0,1,True
1.43,4.9,5.0,1.2,21.4,0,False,50.0,True,0,1,0,0,1,True
2.58,4.9,3.8,1.1,17.6,2,True,88.2,True,0,1,1,0,0,True
1.26,5.0,4.5,1.0,0.0,0,False,0.0,False,0,1,1,0,0,True
6.17,4.7,4.601696940726505,1.0,0.0,2,False,0.0,False,0,1,0,0,1,False
4.49,4.8,4.6,1.1,15.4,7,False,46.2,True,0,1,0,1,0,True
4.13,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
13.14,4.5,5.0,1.0,0.0,2,False,0.0,False,0,1,0,0,1,True
4.32,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,0,1,0,False
2.87,4.5,2.8,1.0,0.0,1,False,18.2,True,0,1,0,0,1,True
2.73,4.9,4.8,1.03,7.4,9,False,70.4,True,0,1,0,1,0,True
4.32,4.8,4.9,1.07,8.3,7,False,62.5,True,0,1,0,0,1,True
2.28,4.9,4.9,1.24,15.4,7,False,42.3,True,0,1,0,0,1,True
2.55,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
1.52,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,1,0,0,False
16.31,5.0,5.0,1.0,0.0,1,True,100.0,True,0,1,0,1,0,True
5.61,4.2,4.2,1.04,16.7,6,False,33.3,False,0,1,0,0,1,True
3.79,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
7.79,5.0,5.0,1.0,0.0,0,True,100.0,False,1,0,1,0,0,True
1.54,3.4,4.5,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
4.09,4.0,3.0,1.0,0.0,1,False,0.0,False,0,0,1,0,0,True
1.53,4.8,4.7,1.2,40.0,0,False,40.0,True,0,1,0,0,1,True
4.24,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
4.49,5.0,5.0,1.0,0.0,0,False,0.0,False,1,0,0,0,1,True
3.01,4.9,5.0,1.0,0.0,9,True,64.1,True,0,1,0,0,1,True
8.2,5.0,4.601696940726505,1.0,0.0,0,True,0.0,False,0,1,1,0,0,False
3.27,5.0,4.3,1.0,0.0,4,True,20.0,True,0,1,1,0,0,True
6.75,4.9,4.9,1.0,0.0,4,True,73.3,True,0,1,1,0,0,True
2.41,5.0,4.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
4.28,4.0,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,0,0,1,False
3.82,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,1,0,False
3.53,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,1,0,True
6.45,4.6,4.5,1.07,11.8,2,True,82.4,True,0,1,0,0,1,True
1.78,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,0,1,0,True
2.06,4.8,4.3,1.13,30.8,1,False,38.5,True,0,1,0,0,1,True
8.83,4.3,5.0,1.0,0.0,4,True,50.0,True,0,1,1,0,0,True
17.65,5.0,5.0,1.5,100.0,1,False,100.0,False,0,1,0,0,1,True
5.77,3.5,1.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
1.55,5.0,4.0,1.5,50.0,0,False,0.0,False,1,0,0,1,0,True
5.46,5.0,5.0,1.0,0.0,0,True,100.0,True,0,1,0,1,0,True
2.36,5.0,4.0,1.33,33.3,0,False,0.0,True,0,1,0,0,1,True
3.12,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,0,0,1,True
4.07,4.7,5.0,1.06,13.3,13,True,71.7,True,0,1,0,1,0,True
2.53,4.6,4.7,1.1,15.8,13,True,50.9,True,0,1,0,1,0,True
0.82,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
17.68,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
8.11,4.7,3.0,1.09,12.5,1,True,12.5,True,0,1,1,0,0,True
4.97,5.0,5.0,1.0,0.0,1,False,66.7,False,0,1,0,0,1,True
18.8,4.5,4.601696940726505,1.0,0.0,2,True,50.0,True,1,0,0,0,1,False
2.37,4.5,3.4,1.0,0.0,0,False,69.2,True,0,1,0,0,1,True
5.84,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,0,0,1,False
2.18,5.0,5.0,1.0,0.0,2,True,66.7,True,0,1,0,1,0,True
1.35,2.5,4.601696940726505,1.0,0.0,0,True,0.0,True,0,1,1,0,0,False
4.18,4.0,4.0,1.0,0.0,0,True,0.0,False,0,1,0,0,1,True
5.19,4.2,5.0,1.46,16.7,1,True,33.3,False,0,0,1,0,0,True
2.95,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,1,0,0,False
4.41,4.8,3.8,1.0,0.0,6,False,100.0,False,1,0,1,0,0,True
21.2,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,1,0,0,False
3.32,4.9,4.9,1.08,11.1,3,True,88.9,False,0,1,0,0,1,True
5.99,4.7,4.4,1.0,0.0,0,False,80.0,True,0,1,0,1,0,True
3.08,5.0,5.0,1.0,0.0,2,False,50.0,False,0,0,1,0,0,True
4.8,4.7,4.601696940726505,1.17,33.3,2,True,100.0,True,0,1,1,0,0,False
2.32,5.0,4.0,1.14,22.2,4,False,66.7,False,0,1,1,0,0,True
10.71,5.0,4.5,1.0,0.0,0,False,100.0,True,0,1,0,1,0,True
6.84,4.6,3.8,1.43,36.4,2,False,36.4,False,0,1,0,0,1,True
3.56,4.7,4.7,1.07,8.2,4,True,65.9,True,0,1,0,1,0,True
8.01,4.8,3.7,1.0,0.0,1,True,100.0,False,0,1,0,0,1,True
1.24,5.0,4.601696940726505,1.0,0.0,0,False,100.0,True,0,1,1,0,0,False
5.71,5.0,5.0,1.0,0.0,0,True,83.3,True,0,1,0,1,0,True
3.43,4.4,4.8,1.07,14.3,1,False,42.9,True,1,0,0,0,1,True
20.61,5.0,5.0,1.0,0.0,1,True,100.0,False,0,1,0,0,1,True
10.78,5.0,4.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
0.95,5.0,5.0,1.0,0.0,0,True,100.0,True,0,1,0,0,1,True
7.59,5.0,5.0,1.5,50.0,0,False,0.0,True,0,1,0,0,1,True
6.21,4.9,4.0,1.0,0.0,7,False,71.4,False,0,1,1,0,0,True
6.47,4.6,5.0,1.0,0.0,0,False,40.0,False,1,0,1,0,0,True
11.89,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,0,1,False
4.31,4.7,4.7,1.0,0.0,1,True,66.7,True,1,0,0,0,1,True
3.31,5.0,5.0,1.25,100.0,1,False,0.0,False,1,0,1,0,0,True
9.87,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
5.93,5.0,5.0,1.0,0.0,3,False,20.0,False,0,1,0,0,1,True
10.39,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,0,0,1,True
2.02,4.5,5.0,1.0,0.0,2,False,82.4,True,0,1,0,0,1,True
6.42,4.7,4.5,1.0,0.0,3,True,66.7,False,1,0,0,0,1,True
2.29,5.0,4.601696940726505,1.0,0.0,2,True,100.0,True,0,1,0,0,1,False
1.12,5.0,5.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
2.62,4.9,5.0,1.0,0.0,20,True,64.2,True,0,1,0,1,0,True
12.02,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,1,0,1,0,0,False
3.48,5.0,5.0,1.0,0.0,0,True,0.0,False,1,0,0,1,0,True
0.78,3.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,0,1,False
6.64,4.9,4.9,1.19,11.1,1,False,11.1,True,0,1,1,0,0,True
2.83,4.9,5.0,1.0,0.0,0,False,60.0,True,0,1,0,1,0,True
1.58,4.8,4.8,1.02,7.1,2,False,100.0,False,0,1,0,0,1,True
1.49,4.8,5.0,1.0,0.0,1,True,0.0,True,0,1,0,1,0,True
20.68,5.0,4.0,1.0,0.0,0,True,0.0,False,0,1,0,1,0,True
10.2,5.0,4.8,1.0,0.0,2,True,50.0,False,1,0,1,0,0,True
3.26,5.0,4.7,1.06,12.5,0,False,87.5,False,0,1,1,0,0,True
4.44,4.8,4.7,1.01,1.6,16,True,78.1,True,1,0,0,0,1,True
3.67,5.0,4.7,1.1,15.4,4,True,46.2,True,0,1,0,1,0,True
17.69,5.0,4.601696940726505,2.0,100.0,0,False,100.0,True,0,1,0,0,1,False
5.56,5.0,5.0,1.08,33.3,3,False,100.0,False,0,1,1,0,0,True
3.61,4.8,4.8,1.09,15.4,2,True,65.4,False,0,1,0,1,0,True
1.51,5.0,4.601696940726505,1.0,0.0,2,True,50.0,False,1,0,1,0,0,False
11.87,5.0,4.6,1.0,0.0,1,False,93.3,True,0,1,0,0,1,True
4.58,5.0,5.0,1.0,0.0,1,True,100.0,False,0,1,0,1,0,True
13.79,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
3.54,4.0,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,0,0,1,False
5.07,4.8,5.0,1.0,0.0,1,False,66.7,False,0,1,0,0,1,True
5.97,5.0,4.601696940726505,1.0,0.0,0,True,100.0,False,1,0,1,0,0,False
2.55,5.0,4.601696940726505,1.75,100.0,2,True,100.0,False,0,1,1,0,0,False
1.15,4.5,4.0,1.0,0.0,6,True,100.0,False,0,1,0,0,1,True
0.82,5.0,4.0,1.0,0.0,1,False,0.0,False,0,1,1,0,0,True
13.71,5.0,5.0,1.0,0.0,0,False,100.0,True,0,1,0,0,1,True
5.37,5.0,4.4,1.29,16.7,6,False,100.0,False,0,1,0,0,1,True
5.14,4.8,5.0,1.0,0.0,1,True,100.0,True,1,0,0,0,1,True
2.5,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,1,0,0,False
3.06,4.6,5.0,1.13,6.7,9,False,73.3,False,1,0,0,1,0,True
4.23,5.0,4.601696940726505,1.0,0.0,1,True,100.0,True,0,1,1,0,0,False
3.44,5.0,5.0,1.0,0.0,1,False,75.0,True,0,1,0,1,0,True
3.44,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
1.27,5.0,4.601696940726505,1.0,0.0,1,True,50.0,True,0,1,0,1,0,False
2.74,5.0,4.601696940726505,1.0,0.0,1,True,100.0,False,0,1,1,0,0,False
1.92,5.0,4.9,1.0,0.0,2,False,50.0,True,0,1,0,1,0,True
36.75,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
21.66,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
2.95,5.0,5.0,1.0,0.0,2,True,0.0,False,0,1,1,0,0,True
2.07,5.0,4.0,1.69,50.0,0,True,0.0,True,0,1,0,0,1,True
4.04,4.7,3.3,1.01,1.5,9,True,59.1,True,0,1,1,0,0,True
20.98,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,1,0,True
4.71,4.0,4.5,1.45,28.6,2,True,28.6,True,0,1,0,0,1,True
2.92,4.5,5.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
6.67,5.0,5.0,1.0,0.0,0,True,0.0,False,0,1,0,0,1,True
5.53,4.8,5.0,1.2,18.2,2,True,81.8,False,0,1,0,0,1,True
3.55,5.0,5.0,1.04,14.3,2,False,71.4,False,0,1,1,0,0,True
5.69,4.8,3.0,1.13,25.0,1,False,75.0,True,0,1,0,1,0,True
1.46,5.0,5.0,1.0,0.0,2,False,100.0,False,1,0,0,0,1,True
1.64,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
3.29,4.8,4.8,1.0,0.0,5,True,68.3,True,0,1,1,0,0,True
19.42,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
0.0,5.0,4.601696940726505,1.0,0.0,0,False,100.0,True,0,1,0,0,1,False
1.08,5.0,4.601696940726505,1.75,100.0,0,False,100.0,False,0,1,0,0,1,False
9.93,4.8,4.601696940726505,1.0,0.0,1,False,50.0,False,1,0,0,0,1,False
3.77,4.6,4.4,1.0,0.0,5,True,50.0,True,1,0,0,0,1,True
1.16,5.0,5.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
3.36,4.9,4.7,1.12,11.8,0,False,29.4,True,0,1,0,0,1,True
18.32,5.0,5.0,1.0,0.0,0,True,100.0,True,0,1,0,0,1,True
3.64,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,1,0,True
5.0,4.3,4.5,1.0,0.0,3,False,77.8,False,1,0,0,0,1,True
1.93,5.0,4.8,1.0,0.0,4,True,25.0,False,1,0,0,1,0,True
3.49,4.8,4.0,1.29,11.5,1,True,53.8,True,0,1,1,0,0,True
18.07,5.0,4.601696940726505,1.0,0.0,2,True,0.0,True,0,1,0,0,1,False
2.26,5.0,3.0,1.0,0.0,0,False,50.0,False,0,1,0,1,0,True
5.19,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
9.68,4.9,5.0,1.11,11.1,2,False,22.2,True,0,1,0,1,0,True
4.6,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,1,0,True
1.08,5.0,4.601696940726505,1.0,0.0,1,True,100.0,False,0,1,1,0,0,False
2.02,5.0,4.601696940726505,1.5,100.0,1,False,0.0,False,0,1,0,0,1,False
13.68,5.0,5.0,1.0,0.0,1,False,100.0,True,1,0,0,1,0,True
2.83,5.0,5.0,3.0,100.0,0,False,0.0,False,0,1,0,0,1,True
3.51,5.0,5.0,1.0,0.0,0,True,50.0,False,1,0,1,0,0,True
3.53,4.9,4.6,1.02,4.8,2,False,66.7,True,0,1,0,0,1,True
3.36,4.7,2.7,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
4.21,4.5,4.8,1.0,0.0,3,False,50.0,False,0,1,0,0,1,True
2.27,5.0,4.4,1.3,40.0,4,False,60.0,False,0,1,0,0,1,True
3.47,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
2.3,4.7,5.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
17.23,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,0,0,1,False
4.19,4.8,4.0,1.09,9.1,3,True,90.9,True,1,0,0,0,1,True
9.49,5.0,4.5,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
3.91,4.8,3.8,1.0,0.0,0,True,60.0,False,0,1,1,0,0,True
3.62,5.0,4.601696940726505,1.0,0.0,1,True,100.0,False,0,1,1,0,0,False
4.24,4.8,5.0,1.0,0.0,4,True,90.0,True,1,0,1,0,0,True
4.17,5.0,5.0,1.75,100.0,1,False,0.0,False,1,0,1,0,0,True
6.62,5.0,4.601696940726505,1.0,0.0,1,False,50.0,False,0,1,0,0,1,False
4.56,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,0,0,1,False
2.95,5.0,4.0,1.14,33.3,4,False,77.8,False,1,0,0,0,1,True
3.16,4.8,4.4,1.3,9.1,2,False,63.6,True,0,1,0,0,1,True
7.2,5.0,5.0,1.13,25.0,0,True,100.0,True,0,1,0,1,0,True
3.56,4.5,4.7,1.0,0.0,3,False,66.7,False,0,1,1,0,0,True
2.29,4.8,3.6,1.3,18.8,15,True,56.3,False,0,1,0,0,1,True
1.65,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
8.66,4.9,4.7,1.02,7.7,2,False,38.5,True,0,1,1,0,0,True
6.98,5.0,4.8,1.0,0.0,2,False,40.0,False,0,1,1,0,0,True
12.95,5.0,5.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
10.48,5.0,3.0,1.0,0.0,0,True,0.0,True,0,1,0,0,1,True
10.63,4.5,5.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
15.31,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,1,0,0,0,1,False
2.21,4.8,4.9,1.08,14.6,5,True,37.5,True,1,0,0,1,0,True
5.63,5.0,4.601696940726505,1.25,100.0,1,False,100.0,False,0,1,1,0,0,False
2.38,5.0,2.0,1.0,0.0,0,False,50.0,False,0,1,1,0,0,True
3.82,4.7,4.601696940726505,1.75,33.3,1,True,0.0,False,0,1,1,0,0,False
12.25,5.0,2.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
6.91,5.0,4.0,1.0,0.0,1,False,100.0,True,0,1,0,1,0,True
3.76,4.9,4.7,1.0,0.0,3,False,100.0,False,0,1,1,0,0,True
1.74,5.0,5.0,1.0,0.0,2,True,33.3,False,0,1,1,0,0,True
3.92,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
5.27,5.0,5.0,1.0,0.0,0,False,0.0,True,0,1,0,1,0,True
6.9,5.0,4.601696940726505,1.0,0.0,0,False,0.0,True,1,0,1,0,0,False
1.3,4.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,0,0,1,False
1.99,4.7,5.0,1.04,16.7,6,True,83.3,False,0,1,0,1,0,True
1.41,5.0,5.0,1.0,0.0,0,True,66.7,True,0,1,0,0,1,True
13.73,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,1,0,0,False
10.52,1.0,1.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
2.99,4.3,4.3,1.5,33.3,2,True,66.7,True,0,1,0,1,0,True
3.15,5.0,4.9,1.08,11.1,7,True,66.7,True,0,1,0,1,0,True
8.23,4.9,5.0,1.17,16.7,4,False,58.3,True,0,1,0,1,0,True
3.93,4.8,4.8,1.02,4.3,17,False,57.4,True,0,1,0,0,1,True
